Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Phora Durbar Kathmandu,O3,2022-03-25 03:00 PM,2022,03,25,15,46.0,43,Good,44.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 04:00 PM,2022,03,25,16,40.0,37,Good,46.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 05:00 PM,2022,03,25,17,40.0,37,Good,46.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 06:00 PM,2022,03,25,18,42.0,39,Good,48.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 07:00 PM,2022,03,25,19,41.0,38,Good,45.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 08:00 PM,2022,03,25,20,41.0,38,Good,45.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 09:00 PM,2022,03,25,21,29.0,27,Good,17.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 10:00 PM,2022,03,25,22,25.0,23,Good,5.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-25 11:00 PM,2022,03,25,23,19.0,18,Good,3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 12:00 AM,2022,03,26,00,13.0,12,Good,3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 01:00 AM,2022,03,26,01,7.0,6,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 02:00 AM,2022,03,26,02,19.0,18,Good,36.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 03:00 AM,2022,03,26,03,15.0,14,Good,20.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 04:00 AM,2022,03,26,04,17.0,16,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 05:00 AM,2022,03,26,05,14.0,13,Good,8.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 06:00 AM,2022,03,26,06,21.0,19,Good,8.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 07:00 AM,2022,03,26,07,21.0,19,Good,6.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 08:00 AM,2022,03,26,08,26.0,24,Good,16.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 09:00 AM,2022,03,26,09,32.0,30,Good,40.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 10:00 AM,2022,03,26,10,43.0,40,Good,65.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 11:00 AM,2022,03,26,11,43.0,40,Good,68.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 12:00 PM,2022,03,26,12,50.0,46,Good,64.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 01:00 PM,2022,03,26,13,59.0,64,Moderate,63.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 02:00 PM,2022,03,26,14,63.0,77,Moderate,58.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 03:00 PM,2022,03,26,15,60.0,67,Moderate,58.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 04:00 PM,2022,03,26,16,55.0,51,Moderate,53.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 05:00 PM,2022,03,26,17,52.0,48,Good,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 06:00 PM,2022,03,26,18,53.0,49,Good,51.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 07:00 PM,2022,03,26,19,51.0,47,Good,57.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 08:00 PM,2022,03,26,20,45.0,42,Good,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 09:00 PM,2022,03,26,21,35.0,32,Good,32.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 10:00 PM,2022,03,26,22,32.0,30,Good,24.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-26 11:00 PM,2022,03,26,23,28.0,26,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 12:00 AM,2022,03,27,00,28.0,26,Good,26.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 01:00 AM,2022,03,27,01,29.0,27,Good,33.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 02:00 AM,2022,03,27,02,28.0,26,Good,32.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 03:00 AM,2022,03,27,03,24.0,22,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 04:00 AM,2022,03,27,04,19.0,18,Good,18.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 05:00 AM,2022,03,27,05,16.0,15,Good,16.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 06:00 AM,2022,03,27,06,16.0,15,Good,11.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 07:00 AM,2022,03,27,07,16.0,15,Good,-999.0,PPB,1 Hr,Missing
Phora Durbar Kathmandu,O3,2022-03-27 08:00 AM,2022,03,27,08,27.0,25,Good,9.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 09:00 AM,2022,03,27,09,36.0,33,Good,34.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 10:00 AM,2022,03,27,10,38.0,35,Good,46.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 11:00 AM,2022,03,27,11,41.0,38,Good,60.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 12:00 PM,2022,03,27,12,45.0,42,Good,67.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 01:00 PM,2022,03,27,13,55.0,51,Moderate,68.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 02:00 PM,2022,03,27,14,58.0,61,Moderate,63.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 03:00 PM,2022,03,27,15,61.0,71,Moderate,64.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 04:00 PM,2022,03,27,16,65.0,84,Moderate,72.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 05:00 PM,2022,03,27,17,67.0,90,Moderate,75.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 06:00 PM,2022,03,27,18,64.0,80,Moderate,77.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 07:00 PM,2022,03,27,19,64.0,80,Moderate,77.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 08:00 PM,2022,03,27,20,64.0,80,Moderate,75.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 09:00 PM,2022,03,27,21,62.0,74,Moderate,67.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 10:00 PM,2022,03,27,22,59.0,64,Moderate,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-27 11:00 PM,2022,03,27,23,54.0,50,Good,38.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 12:00 AM,2022,03,28,00,48.0,44,Good,40.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 01:00 AM,2022,03,28,01,44.0,41,Good,53.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 02:00 AM,2022,03,28,02,40.0,37,Good,52.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 03:00 AM,2022,03,28,03,36.0,33,Good,47.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 04:00 AM,2022,03,28,04,36.0,33,Good,-999.0,PPB,1 Hr,Missing
Phora Durbar Kathmandu,O3,2022-03-28 05:00 AM,2022,03,28,05,38.0,35,Good,34.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 06:00 AM,2022,03,28,06,36.0,33,Good,21.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 07:00 AM,2022,03,28,07,36.0,33,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 08:00 AM,2022,03,28,08,40.0,37,Good,29.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 09:00 AM,2022,03,28,09,42.0,39,Good,43.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 10:00 AM,2022,03,28,10,41.0,38,Good,54.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 11:00 AM,2022,03,28,11,50.0,46,Good,77.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 12:00 PM,2022,03,28,12,59.0,64,Moderate,82.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 01:00 PM,2022,03,28,13,66.0,87,Moderate,81.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 02:00 PM,2022,03,28,14,73.0,108,Unhealthy for Sensitive Groups,80.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 03:00 PM,2022,03,28,15,78.0,126,Unhealthy for Sensitive Groups,82.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 04:00 PM,2022,03,28,16,81.0,136,Unhealthy for Sensitive Groups,84.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 05:00 PM,2022,03,28,17,81.0,136,Unhealthy for Sensitive Groups,80.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 06:00 PM,2022,03,28,18,79.0,129,Unhealthy for Sensitive Groups,78.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 07:00 PM,2022,03,28,19,78.0,126,Unhealthy for Sensitive Groups,77.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 08:00 PM,2022,03,28,20,70.0,100,Moderate,77.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 09:00 PM,2022,03,28,21,66.0,87,Moderate,72.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 10:00 PM,2022,03,28,22,65.0,84,Moderate,67.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-28 11:00 PM,2022,03,28,23,60.0,67,Moderate,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 12:00 AM,2022,03,29,00,57.0,58,Moderate,48.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 01:00 AM,2022,03,29,01,54.0,50,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 02:00 AM,2022,03,29,02,45.0,42,Good,34.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 03:00 AM,2022,03,29,03,38.0,35,Good,38.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 04:00 AM,2022,03,29,04,35.0,32,Good,35.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 05:00 AM,2022,03,29,05,34.0,31,Good,31.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 06:00 AM,2022,03,29,06,32.0,30,Good,27.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 07:00 AM,2022,03,29,07,29.0,27,Good,16.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 08:00 AM,2022,03,29,08,35.0,32,Good,25.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 09:00 AM,2022,03,29,09,37.0,34,Good,31.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 10:00 AM,2022,03,29,10,42.0,39,Good,51.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 11:00 AM,2022,03,29,11,48.0,44,Good,72.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 12:00 PM,2022,03,29,12,56.0,54,Moderate,78.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 01:00 PM,2022,03,29,13,64.0,80,Moderate,76.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 02:00 PM,2022,03,29,14,67.0,90,Moderate,71.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 03:00 PM,2022,03,29,15,71.0,101,Unhealthy for Sensitive Groups,69.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 04:00 PM,2022,03,29,16,68.0,93,Moderate,67.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 05:00 PM,2022,03,29,17,60.0,67,Moderate,53.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 06:00 PM,2022,03,29,18,58.0,61,Moderate,60.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 07:00 PM,2022,03,29,19,53.0,49,Good,62.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 08:00 PM,2022,03,29,20,49.0,45,Good,57.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 09:00 PM,2022,03,29,21,45.0,42,Good,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 10:00 PM,2022,03,29,22,45.0,42,Good,43.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-29 11:00 PM,2022,03,29,23,42.0,39,Good,36.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 12:00 AM,2022,03,30,00,37.0,34,Good,35.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 01:00 AM,2022,03,30,01,35.0,32,Good,35.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 02:00 AM,2022,03,30,02,28.0,26,Good,28.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 03:00 AM,2022,03,30,03,25.0,23,Good,29.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 04:00 AM,2022,03,30,04,24.0,22,Good,23.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 05:00 AM,2022,03,30,05,23.0,21,Good,16.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 06:00 AM,2022,03,30,06,21.0,19,Good,13.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 07:00 AM,2022,03,30,07,21.0,19,Good,-999.0,PPB,1 Hr,Missing
Phora Durbar Kathmandu,O3,2022-03-30 08:00 AM,2022,03,30,08,25.0,23,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 09:00 AM,2022,03,30,09,27.0,25,Good,18.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 10:00 AM,2022,03,30,10,29.0,27,Good,26.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 11:00 AM,2022,03,30,11,33.0,31,Good,40.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 12:00 PM,2022,03,30,12,41.0,38,Good,52.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 01:00 PM,2022,03,30,13,43.0,40,Good,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 02:00 PM,2022,03,30,14,43.0,40,Good,53.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 03:00 PM,2022,03,30,15,49.0,45,Good,55.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 04:00 PM,2022,03,30,16,51.0,47,Good,52.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 05:00 PM,2022,03,30,17,51.0,47,Good,47.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 06:00 PM,2022,03,30,18,44.0,41,Good,36.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 07:00 PM,2022,03,30,19,31.0,29,Good,13.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 08:00 PM,2022,03,30,20,29.0,27,Good,19.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 09:00 PM,2022,03,30,21,22.0,20,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 10:00 PM,2022,03,30,22,17.0,16,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-30 11:00 PM,2022,03,30,23,12.0,11,Good,21.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 12:00 AM,2022,03,31,00,15.0,14,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 01:00 AM,2022,03,31,01,13.0,12,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 02:00 AM,2022,03,31,02,13.0,12,Good,17.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 03:00 AM,2022,03,31,03,9.0,8,Good,12.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 04:00 AM,2022,03,31,04,7.0,6,Good,7.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 05:00 AM,2022,03,31,05,11.0,10,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 06:00 AM,2022,03,31,06,16.0,15,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 07:00 AM,2022,03,31,07,14.0,13,Good,13.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 08:00 AM,2022,03,31,08,22.0,20,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 09:00 AM,2022,03,31,09,32.0,30,Good,31.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 10:00 AM,2022,03,31,10,41.0,38,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 11:00 AM,2022,03,31,11,43.0,40,Good,55.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 12:00 PM,2022,03,31,12,43.0,40,Good,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 01:00 PM,2022,03,31,13,49.0,45,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 02:00 PM,2022,03,31,14,52.0,48,Good,48.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 03:00 PM,2022,03,31,15,51.0,47,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 04:00 PM,2022,03,31,16,47.0,44,Good,51.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 05:00 PM,2022,03,31,17,43.0,40,Good,51.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 06:00 PM,2022,03,31,18,43.0,40,Good,48.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 07:00 PM,2022,03,31,19,41.0,38,Good,43.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 08:00 PM,2022,03,31,20,39.0,36,Good,39.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 09:00 PM,2022,03,31,21,41.0,38,Good,44.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 10:00 PM,2022,03,31,22,40.0,37,Good,40.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-03-31 11:00 PM,2022,03,31,23,32.0,30,Good,23.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 12:00 AM,2022,04,01,00,29.0,27,Good,16.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 01:00 AM,2022,04,01,01,27.0,25,Good,20.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 02:00 AM,2022,04,01,02,18.0,17,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 03:00 AM,2022,04,01,03,14.0,13,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 04:00 AM,2022,04,01,04,15.0,14,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 05:00 AM,2022,04,01,05,16.0,15,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 06:00 AM,2022,04,01,06,16.0,15,Good,12.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 07:00 AM,2022,04,01,07,20.0,19,Good,10.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 08:00 AM,2022,04,01,08,22.0,20,Good,9.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 09:00 AM,2022,04,01,09,24.0,22,Good,16.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 10:00 AM,2022,04,01,10,31.0,29,Good,38.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 11:00 AM,2022,04,01,11,44.0,41,Good,60.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 12:00 PM,2022,04,01,12,48.0,44,Good,55.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 01:00 PM,2022,04,01,13,48.0,44,Good,47.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 02:00 PM,2022,04,01,14,49.0,45,Good,41.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 03:00 PM,2022,04,01,15,50.0,46,Good,44.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 04:00 PM,2022,04,01,16,46.0,43,Good,47.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 05:00 PM,2022,04,01,17,45.0,42,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 06:00 PM,2022,04,01,18,44.0,41,Good,47.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 07:00 PM,2022,04,01,19,42.0,39,Good,38.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 08:00 PM,2022,04,01,20,40.0,37,Good,36.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 09:00 PM,2022,04,01,21,38.0,35,Good,39.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 10:00 PM,2022,04,01,22,34.0,31,Good,31.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-01 11:00 PM,2022,04,01,23,28.0,26,Good,25.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 12:00 AM,2022,04,02,00,23.0,21,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 01:00 AM,2022,04,02,01,20.0,19,Good,8.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 02:00 AM,2022,04,02,02,22.0,20,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 03:00 AM,2022,04,02,03,12.0,11,Good,9.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 04:00 AM,2022,04,02,04,5.0,5,Good,3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 05:00 AM,2022,04,02,05,8.0,7,Good,7.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 06:00 AM,2022,04,02,06,12.0,11,Good,7.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 07:00 AM,2022,04,02,07,13.0,12,Good,9.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 08:00 AM,2022,04,02,08,14.0,13,Good,12.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 09:00 AM,2022,04,02,09,25.0,23,Good,27.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 10:00 AM,2022,04,02,10,34.0,31,Good,41.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 11:00 AM,2022,04,02,11,39.0,36,Good,53.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 12:00 PM,2022,04,02,12,43.0,40,Good,57.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 01:00 PM,2022,04,02,13,48.0,44,Good,52.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 02:00 PM,2022,04,02,14,53.0,49,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 03:00 PM,2022,04,02,15,53.0,49,Good,49.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 04:00 PM,2022,04,02,16,50.0,46,Good,51.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 05:00 PM,2022,04,02,17,50.0,46,Good,55.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 06:00 PM,2022,04,02,18,51.0,47,Good,53.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 07:00 PM,2022,04,02,19,51.0,47,Good,50.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 08:00 PM,2022,04,02,20,48.0,44,Good,51.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 09:00 PM,2022,04,02,21,45.0,42,Good,54.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 10:00 PM,2022,04,02,22,45.0,42,Good,55.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-02 11:00 PM,2022,04,02,23,40.0,37,Good,37.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-03 12:00 AM,2022,04,03,00,39.0,36,Good,30.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-03 01:00 AM,2022,04,03,01,37.0,34,Good,34.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-03 02:00 AM,2022,04,03,02,36.0,33,Good,34.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2022-04-03 03:00 AM,2022,04,03,03,33.0,31,Good,29.0,PPB,1 Hr,Valid
